condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;2D;0;21;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.19868617694172;150.9505318091725;-92.61333107212954;56.847919363613194;0.30973501358572975
A_PA1_to_C1;2D;0;22;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.68582774180894;151.19499642658545;-92.42042364265548;56.61889376601438;0.3806407713562585
A_PA1_to_C1;2D;0;23;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.17296930667612;151.4394610439984;-92.22751621318142;56.395321850332365;0.4498580827129217
A_PA1_to_C1;2D;0;24;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-147.66011087154334;151.68392566141134;-92.03460878370736;56.17726872960209;0.5173667888213664
A_PA1_to_C1;2D;0;25;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.55207427437378;150.2721598787884;-92.9617216387814;57.811012399978374;0.011563794896819246
A_PA1_to_C1;2D;0;26;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.039215839241;150.51662449620133;-92.76881420930734;57.56080567561409;0.0890271770529445
A_PA1_to_C1;2D;0;27;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.52635740410818;150.76108911361428;-92.57590677983328;57.31578792393209;0.16488406611857798
A_PA1_to_C1;2D;0;28;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.0134989689754;151.00555373102722;-92.38299935035921;57.076025971124814;0.2391137728700592
A_PA1_to_C1;2D;0;29;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.5006405338426;151.25001834844014;-92.19009192088517;56.84158632525897;0.3116957065746533
A_PA1_to_C1;2D;0;30;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.98778209870983;151.49448296585308;-91.9971844914111;56.61253510740551;0.3826093963125672
A_PA1_to_C1;2D;0;31;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.47492366357702;151.73894758326603;-91.80427706193704;56.388937980800584;0.45183451290851906
A_PA1_to_C1;2D;0;32;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-147.96206522844423;151.98341220067897;-91.61136963246298;56.17086007813952;0.5193508914413556
A_PA1_to_C1;2D;0;33;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.8540286312747;150.57164641805605;-92.53848248753701;57.81101239997839;0.011563794896815693
A_PA1_to_C1;2D;0;34;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.34117019614192;150.816111035469;-92.34557505806295;57.56080567561411;0.08902717705293739
A_PA1_to_C1;2D;0;35;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.8283117610091;151.06057565288194;-92.15266762858889;57.31578792393211;0.16488406611857087
A_PA1_to_C1;2D;0;36;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.31545332587632;151.30504027029488;-91.95976019911483;57.07602597112483;0.2391137728700521
A_PA1_to_C1;2D;0;37;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.80259489074353;151.5495048877078;-91.76685276964078;56.84158632525899;0.31169570657464973
A_PA1_to_C1;2D;0;38;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.28973645561075;151.79396950512074;-91.57394534016672;56.61253510740553;0.3826093963125601
A_PA1_to_C1;2D;0;39;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.77687802047794;152.0384341225337;-91.38103791069265;56.3889379808006;0.4518345129085155
A_PA1_to_C1;2D;0;40;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-148.26401958534515;152.28289873994663;-91.1881304812186;56.17086007813954;0.5193508914413485
A_PA1_to_C1;2D;0;41;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-152.1559829881756;150.87113295732368;-92.11524333629264;57.81723925189143;0.009635976967082627
A_PA1_to_C1;2D;0;42;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.6431245530428;151.11559757473663;-91.92233590681857;57.56705959162591;0.08709098014525907
