condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;1D;191;9;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;93.65998896611367;128.23619298970186;-96.38011449671087;63.05873775103431;0.09358713525933027
B_PA2_to_C2;1D;191;10;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;94.16357317523925;127.9113749970678;-96.35017763013262;63.04655053348857;0.09736026762643135
B_PA2_to_C2;1D;191;11;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;94.66715738436484;127.58655700443371;-96.32024076355438;63.04007187170504;0.09936604526839332
B_PA2_to_C2;1D;191;12;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;95.17074159349043;127.26173901179963;-96.29030389697613;63.039303525719134;0.09960392328260426
B_PA2_to_C2;1D;191;13;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;95.67432580261601;126.93692101916555;-96.26036703039787;63.044245704312715;0.09807383703072148
B_PA2_to_C2;1D;191;14;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;96.1779100117416;126.61210302653147;-96.23043016381962;63.05489706473052;0.09477620222644845
B_PA2_to_C2;1D;191;15;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;96.68149422086718;126.28728503389739;-96.20049329724137;63.07125471450342;0.08971191437106185
B_PA2_to_C2;1D;191;16;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;97.18507842999277;125.96246704126331;-96.17055643066313;63.09331421537292;0.08288234753839774
B_PA2_to_C2;1D;192;1;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;90.61961788170369;130.216739713594;-96.58475614432834;63.28980615083029;0.0
B_PA2_to_C2;1D;192;2;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;91.12167329359713;129.88997860832364;-96.55058680908456;63.22912758215169;0.018785934575415553
