condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;2D;0;46;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.7081283409122;128.25155080017947;-93.40945470030465;57.91321821659374;0.04488416569649445
B_PA2_to_C2;2D;0;47;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.20720484803803;128.5778001765159;-93.46080641621407;57.96712319531148;0.028195317796264163
B_PA2_to_C2;2D;0;48;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-99.70628135516388;128.90404955285234;-93.51215813212347;58.02718241374492;0.00960113252275363
B_PA2_to_C2;2D;0;49;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-103.47424556400776;126.95512158723183;-93.57638823171796;57.74901044619512;0.09572248470535527
B_PA2_to_C2;2D;0;50;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-102.97332207113361;127.28137096356826;-93.62773994762736;57.77191995123897;0.08862975868558465
B_PA2_to_C2;2D;0;51;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-102.47239857825944;127.6076203399047;-93.67909166353678;57.80104897136362;0.07961148620117342
B_PA2_to_C2;2D;0;52;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-101.9714750853853;127.93386971624113;-93.73044337944619;57.83638810928276;0.06867057662868703
B_PA2_to_C2;2D;0;53;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-101.47055159251113;128.26011909257758;-93.7817950953556;57.877925989665485;0.055810551742393244
B_PA2_to_C2;2D;0;54;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.96962809963698;128.586368468914;-93.83314681126501;57.92564927735214;0.04103554007469512
B_PA2_to_C2;2D;0;55;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.46870460676281;128.91261784525042;-93.88449852717443;57.979542698614125;0.024350270334146273
B_PA2_to_C2;2D;0;56;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-99.96778111388866;129.23886722158687;-93.93585024308383;58.03958906537871;0.00576006390548045
B_PA2_to_C2;2D;0;57;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-103.73574532273253;127.28993925596637;-94.00008034267832;57.767709038136125;0.08993344695272043
B_PA2_to_C2;2D;0;58;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-103.23482182985838;127.61618863230281;-94.05143205858772;57.79061113063578;0.08284301583827514
B_PA2_to_C2;2D;0;59;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-102.73389833698421;127.94243800863924;-94.10278377449714;57.819730734326114;0.07382765865860819
B_PA2_to_C2;2D;0;60;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-102.23297484411006;128.2686873849757;-94.15413549040655;57.85505846101605;0.06289028197441482
