condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;1D;160;15;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;97.96724709736367;171.0542782930301;-75.98190741423211;36.71228686895298;0.4143261045490618
A_PA1_to_C1;1D;160;16;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;98.52955689974225;170.88187776720088;-76.1005907948832;36.68849077679622;0.421693315743104
A_PA1_to_C1;1D;161;1;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;91.62121571389329;173.01733008607818;-74.62467769152566;38.49823695539856;0.0
A_PA1_to_C1;1D;161;2;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;92.18221533345465;172.84249954949217;-74.74597777532223;38.34745329580501;0.04668224755218198
A_PA1_to_C1;1D;161;3;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;92.74321495301602;172.66766901290617;-74.86727785911881;38.20549829375189;0.09063116459649301
A_PA1_to_C1;1D;161;4;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;93.30421457257738;172.49283847632017;-74.9885779429154;38.07247070356493;0.13181617703827442
A_PA1_to_C1;1D;161;5;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;93.86521419213875;172.31800793973417;-75.10987802671198;37.948464409956586;0.1702082184030882
A_PA1_to_C1;1D;161;6;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;94.42621381170011;172.14317740314817;-75.23117811050855;37.83356811977524;0.20577982527037797
A_PA1_to_C1;1D;161;7;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;94.98721343126147;171.96834686656217;-75.35247819430514;37.72786506381728;0.23850522959172693
A_PA1_to_C1;1D;161;8;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;95.54821305082284;171.79351632997617;-75.47377827810172;37.631432710880624;0.26836044721917496
A_PA1_to_C1;1D;161;9;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;96.1092126703842;171.61868579339017;-75.59507836189829;37.544342496219954;0.29532336197480014
A_PA1_to_C1;1D;161;10;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;96.67021228994557;171.44385525680417;-75.71637844569487;37.466659566518594;0.31937380460679954
A_PA1_to_C1;1D;161;11;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;97.23121190950692;171.26902472021817;-75.83767852949146;37.398442543417914;0.3404936260001996
A_PA1_to_C1;1D;161;12;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;97.79221152906828;171.09419418363217;-75.95897861328802;37.3397433075438;0.3586667640417218
A_PA1_to_C1;1D;161;13;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;98.35321114862965;170.91936364704617;-76.08027869708461;37.290606804840195;0.3738793035784411
A_PA1_to_C1;1D;161;14;5.0;0.6;0.6;95.82871286060352;171.70610106168317;-75.53442832;97.73236644340989;142.62321595664326;-51.8;98.91421076819101;170.74453311046017;-76.20157878088119;37.251070876863736;0.38611952895814916
