probe_config,condition,public_condition,scan_id,probe_type,n_elements,pa_x,pa_y,pa_z,source_x,source_y,source_z,focus_x,focus_y,focus_z,beam_dx,beam_dy,beam_dz,source_to_focus_mm,aperture_mm,delay_min_us,delay_max_us,delay_span_us,pa_s_mm,geometry_center_mm_display
1D16,PA2_TO_C2,PA2 → C2,102,1D,16,3.6079343454343777,159.57629336716622,-95.47812162,3.6079343454343773,159.57629336716622,-95.47812162,4.73,203.24,-51.8,0.01816516379029885,0.706873416408092,0.7071067811865643,61.770191973984026,9.0,0.0,0.10100065630089,0.10100065630089,111.46620716714577,46.73576366185354
1D16,PA2_TO_C2,PA2 → C2,103,1D,16,4.638647632848867,159.52611858691432,-95.5076537,4.638647632848867,159.52611858691432,-95.50765369999999,6.08,203.21,-51.8,0.02331834236372858,0.7067221907577043,0.7071067811865751,61.81195664204417,9.000000000000002,0.0,0.0996627672862615,0.0996627672862615,112.49856346861112,46.75273266259365
1D16,PA2_TO_C2,PA2 → C2,104,1D,16,5.669623214271551,159.4697611435249,-95.52568922,5.669623214271551,159.4697611435249,-95.52568922,7.429999999999999,203.16,-51.8,0.028467804277918153,0.7065334982288779,0.7071067811865888,61.83746271903144,9.000000000000004,0.0,0.0983716560861971,0.0983716560861971,113.53123577428069,46.763095791510445
1D16,PA2_TO_C2,PA2 → C2,105,1D,16,6.700121925251263,159.40533282652552,-95.55412924,6.700121925251263,159.40533282652552,-95.55412924,8.779999999999998,203.11,-51.8,0.03361273361490329,0.7063074289138209,0.7071067811866051,61.87768298102816,9.0,0.0,0.1052579626040426,0.1052579626040426,114.5641382072819,46.779437299471354
1D16,PA2_TO_C2,PA2 → C2,106,1D,16,7.730567856329178,159.3337793776481,-95.58201937,7.730567856329178,159.3337793776481,-95.58201936999998,10.13,203.05,-51.8,0.03875231805660765,0.7060440905815525,0.7071067811866238,61.91712558112885,8.999999999999995,0.0,0.1038835833590106,0.1038835833590106,115.59744192462385,46.79546284310399
1D16,PA2_TO_C2,PA2 → C2,107,1D,16,8.761023693413758,159.2550967892871,-95.60935965,8.761023693413758,159.2550967892871,-95.60935965,11.48,202.98,-51.8,0.04388574952094628,0.7057436085355974,0.7071067811866453,61.95579057590207,9.0,0.0,0.0946482049645105,0.0946482049645105,116.63125896491839,46.81117244539218
1D16,PA2_TO_C2,PA2 → C2,108,1D,16,9.79230860576119,159.17017038819276,-95.62523326,9.79230860576119,159.17017038819276,-95.62523326,12.83,202.89,-51.8,0.04901222479012197,0.705406125448986,0.7071067811866693,61.97823925044579,9.0,0.0,0.0934109854979183,0.0934109854979183,117.6661565615591,46.82029335051702
1D16,PA2_TO_C2,PA2 → C2,109,1D,16,10.823049629380392,159.0771956622319,-95.65148498,10.823049629380392,159.0771956622319,-95.65148498,14.18,202.8,-51.8,0.05413094612998701,0.7050318011769847,0.7071067811866955,62.015364788903106,8.999999999999996,0.0,0.1080163274842824,0.1080163274842824,118.70141522983579,46.835377471110334
1D16,PA2_TO_C2,PA2 → C2,110,1D,16,11.853073525555008,158.97620771119838,-95.68808923,11.853073525555008,158.97620771119838,-95.68808923,15.53,202.71,-51.8,0.05924112189937432,0.7046208125480355,0.7071067811867241,62.067131015691075,9.0,0.0,0.1059083803339611,0.1059083803339611,119.73702503283243,46.85641010901883
1D16,PA2_TO_C2,PA2 → C2,111,1D,16,12.876635432507706,158.8698261914691,-95.71212887,12.876635432507706,158.8698261914691,-95.71212886999999,16.87,202.6,-51.8,0.06430421931453752,0.7041768012211526,0.7071067811867547,62.101128200610916,9.0,0.0,0.096474899090623,0.096474899090623,120.7663810982422,46.870223178363375
1D16,PA2_TO_C2,PA2 → C2,112,1D,16,13.908082414322577,158.75543431776583,-95.73666211,13.908082414322577,158.75543431776583,-95.73666211,18.22,202.48,-51.8,0.06939503408605813,0.7036933488699851,0.707106781186788,62.135823441344954,9.000000000000004,0.0,0.1037035733621642,0.1037035733621642,121.80444191386394,46.88431986805444
1D16,PA2_TO_C2,PA2 → C2,113,1D,16,14.9387643683921,158.6330464692757,-95.7715227,14.9387643683921,158.6330464692757,-95.77152270000002,19.57,202.36,-51.8,0.0744749765143791,0.7031738603452152,0.7071067811868237,62.18512376051216,9.000000000000005,0.0,0.1014277960371572,0.1014277960371572,122.84295014042632,46.9043506067456
1D16,PA2_TO_C2,PA2 → C2,114,1D,16,15.963436856744876,158.50534351485072,-95.79363225,15.963436856744877,158.50534351485072,-95.79363225,20.91,202.22,-51.8,0.07950578670768174,0.7026228219176701,0.7071067811868605,62.21639138597685,9.000000000000002,0.0,0.1000433500757544,0.1000433500757544,123.87578632548045,46.91705465503081
1D16,PA2_TO_C2,PA2 → C2,115,1D,16,16.994841794887016,158.36864581731396,-95.82731397,16.994841794887016,158.36864581731396,-95.82731397,22.26,202.08,-51.8,0.08456180346123528,0.7020322652092887,0.7071067811869,62.264024531201414,8.999999999999998,0.0,0.1065905089059775,0.1065905089059775,124.91675552060488,46.936408020306104
1D16,PA2_TO_C2,PA2 → C2,116,1D,16,18.019165753001197,158.2259284505152,-95.85895574,18.019165753001197,158.2259284505152,-95.85895574000001,23.6,201.93,-51.8,0.08956739156553528,0.7014112077573255,0.7071067811869408,62.30877275146929,9.000000000000004,0.0,0.0961806653155505,0.0961806653155505,125.95145790272323,46.95458923945887
