probe_config,condition,public_condition,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,scan_id,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,central_focus_distance_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,relative_amplitude_percent,amplitude_note,calibration_status,detection_status
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,77,-33.08557940770035,185.16305470719223,-66.99916852999999,-22.575797429737438,171.41792749167848,-51.800000000000004,38.42060689033108,23.030387825616675,22.639757926310896,20.59395865121571,32.435041250064316,0.5994538440737358,64,3.0669055164992792e-06,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,78,-31.541162421233338,185.31734602125127,-66.8853977,-21.08224631830522,171.61166771646623,-51.800000000000004,37.102444430931314,22.908595932739082,21.136106771531356,19.198394762095184,31.74922079845586,0.6018643512725683,64,2.897394319904321e-05,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,79,-30.009592175507354,185.46316201479164,-66.77485483,-19.586565631896146,171.78839249921185,-51.800000000000004,35.81260758623612,22.800988592879655,19.631838926568108,17.80372288115245,31.07362730189164,0.6023741092768837,64,0.00023390646369184055,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,80,-28.470667299998603,185.60098894829545,-66.67779802,-18.08952941557388,171.95326470547428,-51.800000000000004,34.54041005350638,22.701922268993933,18.12727257528044,16.416233010582296,30.389919717015246,0.6037575124007377,64,0.0016042743398293167,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,81,-26.9211928060736,185.73321532261957,-66.57634082999999,-16.590633454918216,172.1000126077576,-51.800000000000004,33.27896169338116,22.603648402339573,16.622216848782237,15.036936603886232,29.68804185122753,0.6051799552006969,64,0.009356094459197807,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,82,-25.3857445200102,185.85588493944303,-66.48705106999999,-15.090988020924,172.23926539805709,-51.800000000000004,32.05659954239276,22.518965523378707,15.117043302004937,13.656175998142915,29.002317688920677,0.6071871106398321,64,0.046827785992746354,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,83,-23.83976206078964,185.97289653463685,-66.39329866,-13.589921222297978,172.36193476110518,-51.800000000000004,30.850337918735914,22.433944891501127,13.611556135501472,12.282776784357722,28.299765797013904,0.608574201490125,64,0.19985149398699134,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,84,-22.30753547735299,186.08051487161717,-66.31179184000001,-12.088396725143182,172.4792030923647,-51.800000000000004,29.688641038978105,22.361095262997264,12.106037341885852,10.907891231754144,27.612195052503807,0.6085394061638487,64,0.7324649860671844,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,85,-20.76590131418456,186.1812332310836,-66.23464585,-10.585536896452702,172.57771548522803,-51.800000000000004,28.55478026488312,22.294719454493052,10.600274439410876,9.541036492855932,26.913641496790245,0.6096026065432314,64,2.292848400772974,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,86,-19.225661989120006,186.27442428072143,-66.16134499,-9.08185370390441,172.66290731480478,-51.800000000000004,27.460665191891103,22.235522718444095,9.094441080587488,8.177685251939565,26.214759138724695,0.6088295283442022,64,6.1541992152010145,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,87,-17.687699800423182,186.35894405850223,-66.10077749,-7.577535225013504,172.73576116223356,-51.800000000000004,26.41576506672298,22.18825763293609,7.588675430799056,6.817790552790892,25.52078321757734,0.6099498428328278,64,14.17503226550364,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,88,-16.149966852743823,186.43715117384284,-66.03517405,-6.072384412556119,172.78913530451928,-51.800000000000004,25.415417115718906,22.14647116905717,6.083231592390714,5.463656403245083,24.82119831662558,0.6109347316626099,64,28.019423207504666,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,89,-14.614210801030048,186.5067402649355,-65.98230712,-4.567092886372943,172.837562295292,-51.800000000000004,24.475222710526857,22.111735345802543,4.5783686762541205,4.110712775205575,24.127547890526536,0.6117642048566632,64,47.64509928756433,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,90,-13.067797502611946,186.5703765258026,-65.92467608,-3.061340201994749,172.86975871910653,-51.800000000000004,23.585733654431284,22.0758372516006,3.0754543900689852,2.764631238065677,23.423143387156298,0.6121514365415939,64,69.64989913137488,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,91,-11.533964336920366,186.6250564397319,-65.87948138999998,-1.555472591215059,172.893932818502,-51.800000000000004,22.77579425131965,22.053250318988407,1.57958222607808,1.426762828969524,22.73106138323321,0.6109683126149523,64,87.66120472325677,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,92,-9.990029023332182,186.67257841577825,-65.83833691,-0.049397240592256,172.90000000000003,-51.800000000000004,22.036811269310746,22.03576591946482,0.2746635894655883,0.274662781065371,22.035099529521496,0.6110459041371543,64,94.98616228864525,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,STRONG
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,93,-8.457754153020502,186.7124094879063,-65.80081948,1.456680594582489,172.89463347096037,-51.800000000000004,21.38624029427254,22.028388423362053,1.4822958869482765,1.3157414883153369,21.34572786906767,0.609549515190122,64,88.69019173341785,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,94,-6.915600971120844,186.74388956600018,-65.77616329,2.9625680750318857,172.87186025372273,-51.800000000000004,20.828404099138254,22.03053701691809,2.976981716093524,2.642767616405428,20.6600628421764,0.6091637152743532,64,71.3959419575141,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,95,-5.373589645022878,186.76903409992192,-65.74641227,4.4683210797862705,172.83967883400462,-51.800000000000004,20.36462063463331,22.03162635948735,4.479717268405167,3.9782975619941094,19.972253806237408,0.6089614817733713,64,49.56367848176854,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,96,-3.8432360306860285,186.78552779633588,-65.72927873,5.973651988992261,172.79263645429108,-51.800000000000004,20.014499354271862,22.049877651343234,5.984491432505868,5.313386684458276,19.296323648394022,0.608927832560684,64,29.694444513656972,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,97,-2.3021215604803857,186.79581096535009,-65.70713806999998,7.478802801449675,172.73926231200534,-51.800000000000004,19.767827440069578,22.06040640413698,7.489915738929987,6.6506582554994615,18.6154706217416,0.608430496945032,64,15.340276537939816,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,98,-0.761428143220999,186.79752843210727,-65.69766419,8.983182484753184,172.66784087576232,-51.800000000000004,19.642489230228477,22.08507588098272,8.995664080295741,7.986612733285397,17.9455119795498,0.6055717213129963,64,6.840851449810589,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,99,0.7681969621461282,186.79186775718767,-65.69203514999998,10.486917225388298,172.58357916451698,-51.800000000000004,19.634776913875463,22.12052505924317,10.501497597398977,9.320259791886105,17.281701937870817,0.6050985491160876,64,2.635558103577748,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,100,2.3086781510618293,186.77874921012187,-65.69017018,11.989901520679268,172.48688711540802,-51.800000000000004,19.744697649368,22.156719876735057,12.007285627590091,10.655838025020277,16.622460745915152,0.6019201352020804,64,0.8754805915595603,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,101,3.849371781510148,186.75706673846202,-65.70096938,13.491430288730486,172.36967333445685,-51.800000000000004,19.976292773415693,22.208181621239707,13.512796705619035,11.990561948529013,15.977443385213675,0.6002677465486226,64,0.25112697866508155,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,102,5.379092853185161,186.72926124414,-65.70684109999999,14.992616730180739,172.24839987505467,-51.800000000000004,20.311976076048577,22.260175576685832,15.018315857425598,13.324281766648813,15.33101064890765,0.599313271247996,64,0.0622185160211023,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,103,6.920259508169109,186.69272914547864,-65.72524465,16.49226216417492,172.1091470847552,-51.800000000000004,20.761898864101827,22.3207647523733,16.523477777085237,14.661348115972528,14.700384888344304,0.5974735351643625,64,0.01327111056505508,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,104,8.46135158794173,186.64987421780427,-65.73855252,17.991297158575325,171.96378959015263,-51.800000000000004,21.306663716741827,22.378207940373215,18.028573758115286,16.000166575596108,14.07013106873919,0.5955932576407381,64,0.0024384934945301914,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,105,9.992367646964308,186.59875695052278,-65.76479416,19.488410086961185,171.79961027577588,-51.800000000000004,21.945076468491635,22.454510465696288,19.533155120126462,17.336421655854892,13.454919746261982,0.591794583072871,64,0.0003875358458051239,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,106,11.534824305695876,186.5398818869534,-65.79457685,20.984182525070064,171.6236611300274,-51.800000000000004,22.67265173287736,22.53069447748916,21.03744327340771,18.678532805313157,12.851519320344451,0.5893302638009645,64,5.282499679442545e-05,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,107,13.066980952251823,186.4739447481144,-65.82848378,22.47790038691846,171.4312135189182,-51.800000000000004,23.472067486442032,22.619626977590578,22.5411452648993,20.017796772705296,12.256662043752314,0.5850874626961824,64,6.229947135356116e-06,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,108,14.611499813074118,186.3989829164263,-65.87473388,23.970208937189767,171.22788510930496,-51.800000000000004,24.35170296000988,22.71223852762793,24.04458718619033,21.36598453205605,11.683327523804845,0.5820228576859199,64,6.270352436765808e-07,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,109,16.14516404009317,186.31817388577417,-65.91629798999999,25.46070701746759,171.01189394737983,-51.800000000000004,25.28281015902785,22.81077410914151,25.547574265228487,22.710782574437278,11.110393530117548,0.579272712550674,64,5.461537845127186e-08,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,110,17.68060295109744,186.22876135770028,-65.97058326,26.949980507430926,170.78741301686296,-51.800000000000004,26.27466362318721,22.916413960162494,27.050411450570294,24.06109380155352,10.555648420844655,0.5763622438054732,64,4.069697859215962e-09,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,111,19.216062620139997,186.13306754571084,-66.01983053000001,28.436502068779923,170.5455829885367,-51.800000000000004,27.311619754298874,23.02584979426597,28.552404181021384,25.411989896012873,10.0077641423221,0.5733321852469428,64,2.6106531473405815e-10,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,112,20.75359870382682,186.02872005949902,-66.08179346,29.92090904437166,170.29092217938907,-51.800000000000004,28.398230954509877,23.14492353474412,30.053899876725186,26.768552157438425,9.481779196974681,0.5678596049169249,64,1.4302446866660177e-11,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,113,22.292326403496784,185.9168727063508,-66.14759056,31.403441750614466,170.02556803046502,-51.800000000000004,29.52497655654469,23.267989643450363,31.555011873851754,28.129560581784094,8.969507352148831,0.5640031309947329,64,6.695931816083383e-13,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,114,23.82146764491476,185.79823288664645,-66.21781702999999,32.88359359360069,169.74724187955928,-51.800000000000004,30.67992796999782,23.40149326282401,33.05552555633758,29.488809472355012,8.465701161002558,0.5586091845998853,64,2.7045084205784926e-14,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,115,25.364144541990733,185.67014247009325,-66.30018687,34.35961459166081,169.44775935821374,-51.800000000000004,31.87963911365307,23.54441790548293,34.55465267378362,30.86000369189615,7.998222437074036,0.5541526874705331,64,9.210304747709095e-16,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,116,26.896110745974703,185.53651520457157,-66.37817127,35.83496895014766,169.14511628828882,-51.800000000000004,33.09573400301672,23.68763859071813,36.05404557751376,32.228709245901044,7.525816204346842,0.5504025927058533,64,2.7048361482491464e-17,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,117,28.44188216737799,185.39327764028766,-66.46821901,37.306306122749625,168.82341171244573,-51.800000000000004,34.35101620331093,23.83894120661714,37.552153276094614,33.61098521367231,7.091825376194134,0.5455775571248651,64,6.655194564701061e-19,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,118,29.976933283178415,185.2445652435785,-66.55394387999999,38.77664852302048,168.49735216980545,-51.800000000000004,35.61724727780324,23.99131080318149,39.05040192729474,34.99033283309006,6.653188098781083,0.5407437521657315,64,1.4116331550265376e-20,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,119,31.504468778707277,185.0879655731827,-66.65320824999999,40.242460758051806,168.15137806557877,-51.800000000000004,36.901219470686314,24.162332162928358,40.5471636412692,36.37015593721127,6.237928784996967,0.534367775367528,64,2.5683502625176935e-22,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,120,33.04463016533275,184.92285443322766,-66.75560587000001,41.70544085106042,167.79363978723492,-51.800000000000004,38.21354557691322,24.332895081787644,42.04326798065502,37.76300423232289,5.850690293323286,0.5297163375276908,64,3.8993640185065025e-24,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,121,34.586674680210535,184.75010329956007,-66.8618737,43.16536728943653,167.42361871227737,-51.800000000000004,39.54415312877363,24.50838783746669,43.538635318316075,39.16210139451657,5.483599277618703,0.524135766261633,64,5.0002464525502406e-26,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,122,36.119908867965634,184.57075425681847,-66.97289242,44.62253014749631,167.04285966683918,-51.800000000000004,40.88277207549677,24.69287998127085,45.033424126824784,40.5601972649783,5.125568300497461,0.516768325415927,64,5.49804152737407e-28,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,123,37.65714884423656,184.38244557584449,-67.09672175,46.075215625351504,166.64545445762238,-51.800000000000004,42.24154791232544,24.88884084396306,46.526817471132816,41.96765691707676,4.8025142290080645,0.5112728834889984,64,5.062891321284862e-30,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,124,39.194571827079784,184.18781152866688,-67.2155935,47.52523449123066,166.23830436543133,-51.800000000000004,43.61012604567915,25.08436307312115,48.01975650022198,43.37854798895746,4.488281195484203,0.5054023336967433,64,3.9498506145311434e-32,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,125,40.725555219458855,183.98531461993383,-67.34825666,48.9707941444354,165.81569062387098,-51.800000000000004,44.98785289881451,25.295602112886854,49.511357569868274,44.791525075426605,4.198355614142488,0.499907728650526,64,2.619908476386768e-34,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,126,42.26740684837111,183.77530031446088,-67.47498892,50.41483697632626,165.38782608108852,-51.800000000000004,46.38260435075084,25.498727497955,51.00310438966896,46.21615251086554,3.9259691097495786,0.4940925995111307,64,1.4381298621255851e-36,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,127,43.80310691490621,183.55739843560923,-67.61556912,51.853746031508436,164.94305679019735,-51.800000000000004,47.78492157115434,25.718451191068613,52.49322660012736,47.642992990375944,3.6802103853394215,0.4857073591945955,64,6.69544374310994e-39,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,128,45.34128893308753,183.3317491339656,-67.76011346,53.28811407126505,164.48381414131043,-51.800000000000004,49.19854873574956,25.94459298043039,53.98206261102675,49.07670532573546,3.4603745570174675,0.4790286130138828,64,2.607776327965214e-41,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,129,46.871357747566485,183.09967924422813,-67.90975107,54.71789741432873,164.01048221160602,-51.800000000000004,50.61371517093058,26.181858368528925,55.46961710185407,50.50904507763886,3.2533872731561013,0.4725160106263653,64,8.686502889568904e-44,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,130,48.404042530762446,182.8598656557249,-68.06340646999999,56.14509945239103,163.52943928714296,-51.800000000000004,52.03910127810415,26.421350000775863,56.95689805538588,51.94864472564751,3.066981089155183,0.4663656588700728,64,2.4107409968624164e-46,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,131,49.93939236716706,182.6122676984349,-68.22107004999998,57.5676132551922,163.03471346216642,-51.800000000000004,53.474289212841235,26.666869433391366,58.442881471731276,53.39520458038358,2.9071867221720105,0.4579741389898117,64,5.57635445210342e-49,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,132,51.48008806850204,182.35532502499365,-68.39161209,58.985570121337176,162.52706541042286,-51.800000000000004,54.9238303672835,26.921622015273947,59.92766378782384,54.85306039021181,2.787276097179763,0.450560004745018,64,1.0588775317796484e-51,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,133,53.01040307210883,182.0935402653104,-68.55854198,60.398716978661234,162.00624356868892,-51.800000000000004,56.36827443814934,27.183366242157685,61.4111335146511,56.30515097802481,2.666896412752492,0.4435756119676881,64,1.7385318496123656e-54,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,134,54.54632910038889,181.82236159149645,-68.73839948,61.807157687656044,161.4727433001303,-51.800000000000004,57.826504265744596,27.45425237230188,62.893396989870425,57.76859711518318,2.5872346124439085,0.4366768379191192,64,2.3368210173531786e-57,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,135,56.08243565852453,181.54485030073167,-68.91341351999999,63.21171929100127,160.92924119746513,-51.800000000000004,59.28830130718551,27.725420576025623,64.37484944238606,59.2347646014012,2.518994741598789,0.429880774268744,64,2.63852597415815e-60,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,136,57.624374283725686,181.2578103994387,-69.10133061,64.6108069398423,160.37167722406306,-51.800000000000004,60.763498246727295,28.006728497889625,65.85476551140037,60.71227096640705,2.494568756638854,0.4199769347179174,64,2.4303627761692664e-63,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,137,59.15891409409075,180.96444837629517,-69.29468241000001,66.0047890072405,159.80154918160778,-51.800000000000004,62.23753273334393,28.298378368340412,67.33331964990218,62.18798056708841,2.4830533062123763,0.4115894241964355,64,1.907160222778631e-66,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,138,60.6861524816752,180.66483610946753,-69.49356263,67.39566451656981,159.22380089311716,-51.800000000000004,63.71021520530267,28.59716247177165,68.81156168309234,63.661985360830315,2.4785361452695422,0.4047736859104081,64,1.2734285488866873e-69,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,139,62.22710358039246,180.3555107635274,-69.69507464,68.7798488771743,158.6302981618468,-51.800000000000004,65.20012858866195,28.899083547474113,70.28768225577475,65.15127438895787,2.52353194407681,0.3972563946571696,64,6.815711996845083e-73,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,140,63.76086669617389,180.03991850661208,-69.9021585,70.15830933496864,158.02353773571153,-51.800000000000004,66.6884073029538,29.211922855660678,71.76223667356633,66.63839704987878,2.5821903933234704,0.3885604527727526,64,3.109421959679747e-76,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,141,65.2875388602912,179.71812750380036,-70.11490618,71.53102972739875,157.40390840477244,-51.800000000000004,68.17493554103238,29.53542518043849,73.2352266812883,68.12326294695227,2.6538427768655293,0.380693039797384,64,1.2104022122752409e-79,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,142,66.81761190111632,179.3883220302837,-70.33180759000001,72.90286294589032,156.78229647764348,-51.800000000000004,69.66899019519035,29.857839240596878,74.70910405045186,69.61496514269616,2.7431410825416993,0.3715523679573653,64,3.866900781607907e-83,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,143,68.35447262354252,179.0486653783052,-70.56171843999999,74.26463511278722,156.1389547883463,-51.800000000000004,71.17592034676854,30.195809954144067,76.17927082882471,71.11723367680413,2.889759742327305,0.3637730786857585,64,1.0040734444556466e-86,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,144,69.89150343950487,178.70265608957433,-70.7868786,75.62177978346831,155.48590278287372,-51.800000000000004,72.68484059875011,30.53449295556614,77.64851112763267,72.62089626667773,3.0481926268109447,0.3553621805360691,64,2.1857173584351506e-90,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,145,71.42517339383807,178.34863776040137,-71.02671953,76.97373138384786,154.82219938254067,-51.800000000000004,74.1972469061354,30.886025034003023,79.11654614918874,74.12674860749468,3.233664999857705,0.3461043609764687,64,3.9762467845140515e-94,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,146,72.94868604352914,177.9903277540203,-71.26359191,78.31814582164246,154.14332275726096,-51.800000000000004,75.70208930903071,31.246474291722254,80.58222949615063,75.6248499291548,3.4188300550445323,0.337975562872467,64,6.317357042978948e-98,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
2D8x8,A_PA1_to_C1,PA1 → C1,EDM_03,C1,0.0,173.11,-51.63,3.0,147,74.47942812611913,177.6220062312198,-71.51354028,79.65893937930967,153.45735152275896,-51.800000000000004,77.21980696874795,31.612996447224823,82.04756008076376,77.13371727699047,3.6453048327950874,0.3302609953188646,64,8.074505290610013e-102,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
