config,condition,scan_id,element_id,delay_us,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,element_x,element_y,element_z
1D16,B_PA2_to_C2,42,10,0.2739403943494309,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-68.64657491827106,150.851671098877,-89.64107534498596
1D16,B_PA2_to_C2,42,11,0.2331059038890615,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-68.07623421355713,150.92659594980026,-89.81165596305419
1D16,B_PA2_to_C2,42,12,0.1903222714683892,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-67.50589350884319,151.0015208007235,-89.98223658112244
1D16,B_PA2_to_C2,42,13,0.1456043059783418,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-66.93555280412926,151.07644565164676,-90.15281719919068
1D16,B_PA2_to_C2,42,14,0.0989673259603414,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-66.36521209941533,151.15137050257002,-90.32339781725892
1D16,B_PA2_to_C2,42,15,0.0504271355283485,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-65.79487139470139,151.22629535349327,-90.49397843532716
1D16,B_PA2_to_C2,42,16,0.0,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-65.22453068998746,151.30122020441652,-90.6645590533954
1D16,B_PA2_to_C2,43,1,0.5338061272588845,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-72.75409287602888,150.3187898036836,-88.43002990573005
1D16,B_PA2_to_C2,43,2,0.512183199337219,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-72.1829222102551,150.39280558655426,-88.59821353883859
1D16,B_PA2_to_C2,43,3,0.4885193663704932,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-71.61175154448131,150.46682136942488,-88.76639717194712
1D16,B_PA2_to_C2,43,4,0.4628233016525733,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-71.04058087870753,150.5408371522955,-88.93458080505565
1D16,B_PA2_to_C2,43,5,0.4351043677727517,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-70.46941021293375,150.6148529351661,-89.10276443816419
1D16,B_PA2_to_C2,43,6,0.4053726000095601,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-69.89823954715997,150.68886871803673,-89.27094807127271
1D16,B_PA2_to_C2,43,7,0.3736386887237373,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-69.3270688813862,150.76288450090738,-89.43913170438124
1D16,B_PA2_to_C2,43,8,0.3399139608201196,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-68.75589821561242,150.836900283778,-89.60731533748978
1D16,B_PA2_to_C2,43,9,0.304210360350595,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-68.18472754983863,150.9109160666486,-89.7754989705983
1D16,B_PA2_to_C2,43,10,0.2665404283321386,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-67.61355688406485,150.98493184951923,-89.94368260370685
1D16,B_PA2_to_C2,43,11,0.2269172818555525,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-67.04238621829107,151.05894763238987,-90.11186623681536
1D16,B_PA2_to_C2,43,12,0.1853545925613531,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-66.4712155525173,151.1329634152605,-90.2800498699239
1D16,B_PA2_to_C2,43,13,0.1418665645599759,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-65.90004488674352,151.2069791981311,-90.44823350303244
1D16,B_PA2_to_C2,43,14,0.0964679118732902,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-65.32887422096974,151.28099498100173,-90.61641713614095
1D16,B_PA2_to_C2,43,15,0.0491738354741464,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-64.75770355519595,151.35501076387234,-90.7846007692495
1D16,B_PA2_to_C2,43,16,0.0,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,-64.18653288942217,151.429026546743,-90.95278440235803
1D16,B_PA2_to_C2,44,1,0.516323887782395,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-71.72699102898385,150.4586248298883,-88.74996679450466
1D16,B_PA2_to_C2,44,2,0.495781733906508,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-71.15499843343171,150.53172608461244,-88.91573976332437
1D16,B_PA2_to_C2,44,3,0.473213171376674,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-70.5830058378796,150.6048273393366,-89.08151273214408
1D16,B_PA2_to_C2,44,4,0.4486263447024079,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-70.01101324232748,150.67792859406077,-89.2472857009638
1D16,B_PA2_to_C2,44,5,0.422030077149202,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-69.43902064677536,150.75102984878495,-89.41305866978351
1D16,B_PA2_to_C2,44,6,0.393433855289576,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-68.86702805122324,150.8241311035091,-89.57883163860322
1D16,B_PA2_to_C2,44,7,0.3628478125630536,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-68.29503545567113,150.89723235823328,-89.74460460742294
1D16,B_PA2_to_C2,44,8,0.3302827119094509,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-67.72304286011901,150.97033361295743,-89.91037757624265
1D16,B_PA2_to_C2,44,9,0.2957499275426158,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-67.15105026456688,151.0434348676816,-90.07615054506236
1D16,B_PA2_to_C2,44,10,0.2592614259335484,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-66.57905766901476,151.11653612240576,-90.24192351388209
1D16,B_PA2_to_C2,44,11,0.2208297460737931,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-66.00706507346264,151.18963737712994,-90.4076964827018
1D16,B_PA2_to_C2,44,12,0.1804679790908103,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-65.43507247791052,151.2627386318541,-90.5734694515215
