condition,x_mm,y_mm,z_mm,green_amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,physics_level
B_PA2_to_C2,145.61573033707867,119.73595505617976,-51.8,4.672242302251039,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,119.73595505617976,-51.8,5.043308210674454,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,119.73595505617976,-51.8,5.771764831921194,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,119.73595505617976,-51.8,6.14354947467214,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,119.73595505617976,-51.8,5.974926421368309,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,119.73595505617976,-51.8,6.215385085836621,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,119.73595505617976,-51.8,6.419622208373199,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,119.73595505617976,-51.8,6.597989148209203,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,119.73595505617976,-51.8,6.741852840589377,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,119.73595505617976,-51.8,6.861955653614061,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,119.73595505617976,-51.8,6.954514056570433,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,119.73595505617976,-51.8,7.499848221299701,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,119.73595505617976,-51.8,8.890200479576105,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,119.73595505617976,-51.8,10.160148340012896,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,119.73595505617976,-51.8,11.256661885774875,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,119.73595505617976,-51.8,12.154436440887856,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,119.73595505617976,-51.8,12.957012098994827,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,119.73595505617976,-51.8,13.571527213243957,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,119.73595505617976,-51.8,13.991254790539212,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,119.73595505617976,-51.8,14.227978636348224,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,119.73595505617976,-51.8,14.297298040079097,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,119.73595505617976,-51.8,14.278915562256682,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,119.73595505617976,-51.8,14.160691898660748,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,119.73595505617976,-51.8,13.922786093162301,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,119.73595505617976,-51.8,13.582544749526928,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,119.73595505617976,-51.8,13.156774561908367,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,119.73595505617976,-51.8,12.661371637334023,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,119.73595505617976,-51.8,12.111080747150478,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,119.73595505617976,-51.8,11.567467621379878,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,119.73595505617976,-51.8,11.005930845642332,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,119.73595505617976,-51.8,10.41904549116477,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,119.73595505617976,-51.8,9.816372598472618,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,119.73595505617976,-51.8,9.206307662836366,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,119.73595505617976,-51.8,8.596138073300922,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,119.73595505617976,-51.8,8.516478012563217,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,119.73595505617976,-51.8,8.431760547579275,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,119.73595505617976,-51.8,8.322186439105964,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,119.73595505617976,-51.8,8.19058376552507,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,119.73595505617976,-51.8,8.039645088288855,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,119.73595505617976,-51.8,7.871914019153795,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,119.73595505617976,-51.8,7.689776838742372,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,119.73595505617976,-51.8,7.495458214709611,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,119.73595505617976,-51.8,7.2910202088195675,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,119.73595505617976,-51.8,7.086758858560207,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,119.73595505617976,-51.8,6.887188360004353,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,119.73595505617976,-51.8,6.681338798382176,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,119.73595505617976,-51.8,6.470690044569765,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,119.73595505617976,-51.8,6.25658994659162,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,119.73595505617976,-51.8,6.040260266575656,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,119.73595505617976,-51.8,5.823793110918296,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,119.73595505617976,-51.8,5.837071440050039,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,119.73595505617976,-51.8,5.841250773128149,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,119.73595505617976,-51.8,5.836899870396002,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,123.82696629213484,-51.8,49.10830851131492,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,123.82696629213484,-51.8,45.34526155427628,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,123.82696629213484,-51.8,51.16640701003358,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,123.82696629213484,-51.8,62.68139540161076,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,123.82696629213484,-51.8,71.69567974388735,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,123.82696629213484,-51.8,78.2742435239743,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,123.82696629213484,-51.8,61.1559805188275,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,123.82696629213484,-51.8,39.65614271664461,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,123.82696629213484,-51.8,17.747971538213314,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,123.82696629213484,-51.8,16.17633280182582,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,123.82696629213484,-51.8,16.0751241691982,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,123.82696629213484,-51.8,9.902495086229315,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,123.82696629213484,-51.8,10.451419428858292,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,123.82696629213484,-51.8,10.680110147612163,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,123.82696629213484,-51.8,10.637420176128172,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,123.82696629213484,-51.8,10.360275275140781,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,123.82696629213484,-51.8,9.895988402764116,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,123.82696629213484,-51.8,9.291171761093109,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,123.82696629213484,-51.8,8.587002411696508,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,123.82696629213484,-51.8,7.8142250917093605,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,123.82696629213484,-51.8,7.0110128710261455,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,123.82696629213484,-51.8,6.202215487437434,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,123.82696629213484,-51.8,5.4078371359412065,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,123.82696629213484,-51.8,4.655907922793205,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,123.82696629213484,-51.8,3.9629764399025875,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,123.82696629213484,-51.8,3.3233618802563956,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,123.82696629213484,-51.8,2.769715549388846,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,123.82696629213484,-51.8,2.2911801812907195,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,123.82696629213484,-51.8,2.7942749494458905,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,123.82696629213484,-51.8,3.151025024427739,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,123.82696629213484,-51.8,3.4757274188059997,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,123.82696629213484,-51.8,4.027585580047093,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,123.82696629213484,-51.8,4.547349497814595,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,123.82696629213484,-51.8,5.021731046881354,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,123.82696629213484,-51.8,5.444954187834083,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,123.82696629213484,-51.8,5.830439894664726,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,123.82696629213484,-51.8,6.172974862840319,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,123.82696629213484,-51.8,6.462212427627981,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,123.82696629213484,-51.8,6.7273238457513065,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,123.82696629213484,-51.8,6.935233592645478,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,123.82696629213484,-51.8,7.125083319943954,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,123.82696629213484,-51.8,7.261520306789898,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,123.82696629213484,-51.8,7.384405584418088,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,123.82696629213484,-51.8,7.456871517888952,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,123.82696629213484,-51.8,7.523292947773726,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,123.82696629213484,-51.8,7.54597553306127,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,123.82696629213484,-51.8,8.475473012023471,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,123.82696629213484,-51.8,9.993573537397761,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,123.82696629213484,-51.8,11.352002021203502,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,123.82696629213484,-51.8,12.499858377363262,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,123.82696629213484,-51.8,13.414994294112407,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,123.82696629213484,-51.8,14.152814927990892,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,123.82696629213484,-51.8,14.720946460673806,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,123.82696629213484,-51.8,15.072469893687062,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,123.82696629213484,-51.8,15.223898631229595,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,123.82696629213484,-51.8,15.195314079823582,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,123.82696629213484,-51.8,15.008609825302388,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,123.82696629213484,-51.8,14.696064652761425,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,123.82696629213484,-51.8,14.343382445884329,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,123.82696629213484,-51.8,13.890268923343255,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,123.82696629213484,-51.8,13.355755540765834,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,123.82696629213484,-51.8,12.7574987741612,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,123.82696629213484,-51.8,12.111581597640265,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,123.82696629213484,-51.8,11.432421908423173,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,123.82696629213484,-51.8,10.73276057823217,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,123.82696629213484,-51.8,10.029614833397998,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,123.82696629213484,-51.8,9.372564011179378,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,123.82696629213484,-51.8,9.049268298729249,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,123.82696629213484,-51.8,8.945621696422327,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,123.82696629213484,-51.8,8.813480178132508,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,123.82696629213484,-51.8,8.656342080354575,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,123.82696629213484,-51.8,8.47807467073701,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,123.82696629213484,-51.8,8.30630582720043,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,123.82696629213484,-51.8,8.11708274591081,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,123.82696629213484,-51.8,7.913085625799414,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,123.82696629213484,-51.8,7.696799589953297,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,123.82696629213484,-51.8,7.470514851273749,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,123.82696629213484,-51.8,7.236329909028312,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,123.82696629213484,-51.8,6.996157063788453,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,123.82696629213484,-51.8,6.751729658377179,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,123.82696629213484,-51.8,6.504610556064205,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,123.82696629213484,-51.8,6.2562014561897685,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,123.82696629213484,-51.8,6.209765262688317,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,123.82696629213484,-51.8,6.211294360670537,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,123.82696629213484,-51.8,6.20300835334819,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,123.82696629213484,-51.8,6.185591183969851,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,123.82696629213484,-51.8,6.159706220015952,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,123.82696629213484,-51.8,6.125994081054569,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,123.82696629213484,-51.8,6.085071024287273,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,123.82696629213484,-51.8,6.037527804820733,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,127.91797752808992,-51.8,51.490674046124454,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,127.91797752808992,-51.8,47.08532774547749,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,127.91797752808992,-51.8,58.35443304570297,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,127.91797752808992,-51.8,73.9399030535626,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,127.91797752808992,-51.8,88.36369225128063,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,127.91797752808992,-51.8,100.0,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,127.91797752808992,-51.8,79.63866058542118,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,127.91797752808992,-51.8,47.79612787172793,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,127.91797752808992,-51.8,18.609229757247984,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,127.91797752808992,-51.8,16.685409398141932,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,127.91797752808992,-51.8,14.535841282578417,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,127.91797752808992,-51.8,11.304707731006523,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,127.91797752808992,-51.8,10.952427695197304,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,127.91797752808992,-51.8,10.372564405811158,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,127.91797752808992,-51.8,9.623661722162316,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,127.91797752808992,-51.8,8.759711381884602,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,127.91797752808992,-51.8,7.824216047435732,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,127.91797752808992,-51.8,6.859934678550747,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,127.91797752808992,-51.8,5.919555554914565,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,127.91797752808992,-51.8,5.01311288559915,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,127.91797752808992,-51.8,4.1870342858019045,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,127.91797752808992,-51.8,3.4411910307426896,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,127.91797752808992,-51.8,3.3168183635702966,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,127.91797752808992,-51.8,2.8691198156063744,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,127.91797752808992,-51.8,2.288408669778445,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,127.91797752808992,-51.8,2.999960838722237,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,127.91797752808992,-51.8,3.687976711191654,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,127.91797752808992,-51.8,4.330991186889164,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,127.91797752808992,-51.8,4.928460125545801,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,127.91797752808992,-51.8,5.470481756854182,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,127.91797752808992,-51.8,5.950042736399773,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,127.91797752808992,-51.8,6.370383948079011,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,127.91797752808992,-51.8,6.74924280091991,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,127.91797752808992,-51.8,7.062271309449181,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,127.91797752808992,-51.8,7.336155236002112,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,127.91797752808992,-51.8,7.556748259975201,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,127.91797752808992,-51.8,7.735742718970632,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,127.91797752808992,-51.8,7.873629424736172,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,127.91797752808992,-51.8,7.97342486107707,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,127.91797752808992,-51.8,8.039088568303399,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,127.91797752808992,-51.8,8.073965826511886,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,127.91797752808992,-51.8,8.077010872878159,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,127.91797752808992,-51.8,8.06021700409835,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,127.91797752808992,-51.8,8.096504057309692,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,127.91797752808992,-51.8,9.805803481775735,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,127.91797752808992,-51.8,11.448427918016064,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,127.91797752808992,-51.8,12.87725458855068,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,127.91797752808992,-51.8,14.046640729562988,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,127.91797752808992,-51.8,14.940395180584161,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,127.91797752808992,-51.8,15.561169919732652,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
